"Time","signal strenght"
"0.000000000","-87dBm"
"1.740605907","-67dBm"
"1.843909554","-73dBm"
"2.457421882","-38dBm"
"2.559832196","-38dBm"
"2.661957028","-38dBm"
"3.686175850","-108dBm"
"5.222256398","-67dBm"
"5.324588161","-36dBm"
"5.427801476","-68dBm"
"6.041503676","-39dBm"
"6.143629852","-67dBm"
"7.066029643","-108dBm"
"7.168394452","-108dBm"
"8.806868292","-65dBm"
"8.908985764","-68dBm"
"9.011418635","-67dBm"
"9.625506295","-39dBm"
"12.390669431","-67dBm"
"12.493086866","-67dBm"
"13.107725876","-65dBm"
"13.211782402","-37dBm"
"15.874569576","-40dBm"
"15.974825397","-39dBm"
"16.077095379","-65dBm"
"16.794074153","-37dBm"
"19.455795136","-66dBm"
"19.559043044","-67dBm"
"19.661389748","-66dBm"
"20.275891102","-37dBm"
"21.201128785","-108dBm"
"21.299450654","-108dBm"
"23.039983351","-39dBm"
"23.142331197","-39dBm"
"23.757438064","-69dBm"
"23.864491445","-68dBm"
"26.527677592","-45dBm"
"26.623888216","-45dBm"
"26.727123334","-45dBm"
"27.340862445","-43dBm"
"27.443076258","-67dBm"
"30.106046739","-41dBm"
"30.208230931","-66dBm"
"30.310607727","-42dBm"
"30.924896182","-66dBm"
"33.690313507","-68dBm"
"33.792609801","-39dBm"
"34.406688040","-66dBm"
"34.516170017","-37dBm"
"34.611427940","-38dBm"
"37.179112323","-67dBm"
"37.274300597","-67dBm"
"37.376520294","-63dBm"
"37.991329210","-37dBm"
"38.093510086","-66dBm"
"40.755354618","-66dBm"
"40.857675158","-67dBm"
"40.959920232","-35dBm"
"41.574508033","-40dBm"
"44.339530129","-34dBm"
"44.441764000","-35dBm"
"45.167660957","-37dBm"
"45.260896226","-66dBm"
"47.830442487","-67dBm"
"47.923735807","-67dBm"
"48.025940046","-67dBm"
"48.640182481","-37dBm"
"48.742370754","-37dBm"
"49.767467094","-108dBm"
"51.405352121","-68dBm"
"51.507676178","-67dBm"
"51.610033890","-67dBm"
"52.317174899","-38dBm"
"52.329078543","-37dBm"
"53.158017530","-92dBm"
"53.248303568","-88dBm"
"53.350469222","-108dBm"
"54.988939379","-64dBm"
"55.091238439","-67dBm"
"55.705823104","-38dBm"
"55.821296303","-39dBm"
"56.709196420","-108dBm"
"58.573157875","-67dBm"
"58.675374755","-67dBm"
"59.290439528","-39dBm"
"62.054922699","-36dBm"
"62.157131970","-67dBm"
"62.259463455","-68dBm"
"62.874219701","-39dBm"
"65.639011456","-67dBm"
"65.741442690","-68dBm"
"66.458188106","-38dBm"
"66.560643713","-66dBm"
"67.380016292","-90dBm"
"69.120017221","-36dBm"
"69.223332094","-68dBm"
"69.325655725","-67dBm"
"69.940149451","-39dBm"
"71.016708943","-108dBm"
"71.028355543","-95dBm"
"72.704679097","-37dBm"
"72.806826200","-66dBm"
"72.909199960","-66dBm"
"73.626129095","-40dBm"
"76.288688186","-68dBm"
"76.391055368","-67dBm"
"77.005184343","-66dBm"
"77.107341208","-38dBm"
"79.873084836","-68dBm"
"79.975323476","-68dBm"
"80.593303146","-39dBm"
"80.691585724","-39dBm"
"80.764919663","-40dBm"
"80.766187095","-40dBm"
"80.767346454","-38dBm"
"80.768661588","-40dBm"
"80.769952964","-39dBm"
"80.771190623","-40dBm"
"80.772449215","-40dBm"
"80.793784211","-39dBm"
"81.716350305","-95dBm"
"83.456363458","-66dBm"
"83.558697036","-67dBm"
"84.173323049","-66dBm"
"84.275476001","-40dBm"
"86.938299275","-38dBm"
"87.040655606","-67dBm"
"87.142860866","-67dBm"
"87.756996154","-40dBm"
"87.859294370","-66dBm"
"88.883481317","-91dBm"
"90.458713018","-68dBm"
"90.459959804","-67dBm"
"90.461223598","-67dBm"
"90.462497094","-67dBm"
"90.463778546","-64dBm"
"90.465036781","-67dBm"
"90.521980309","-67dBm"
"90.624301886","-67dBm"
"91.249097622","-66dBm"
"91.395485115","-39dBm"
"91.443593805","-38dBm"
"91.458762794","-37dBm"
"92.467462810","-108dBm"
"94.106582012","-67dBm"
"94.193843701","-35dBm"
"94.195071257","-35dBm"
"94.196323947","-35dBm"
"94.197549925","-35dBm"
"94.198811195","-35dBm"
"94.200024475","-35dBm"
"94.201257247","-34dBm"
"94.202484650","-34dBm"
"94.203753377","-35dBm"
"94.205017647","-35dBm"
"94.206291878","-34dBm"
"94.208703756","-34dBm"
"94.213874947","-34dBm"
"94.215155852","-34dBm"
"94.216383711","-35dBm"
"94.217657910","-34dBm"
"94.218897566","-35dBm"
"94.220113448","-35dBm"
"94.221358962","-35dBm"
"94.222618191","-35dBm"
"94.225088072","-35dBm"
"94.226462457","-35dBm"
"94.925514998","-37dBm"
"95.948883247","-108dBm"
"97.587314734","-35dBm"
"97.690673283","-67dBm"
"97.792908609","-66dBm"
"98.459875705","-38dBm"
"98.462823520","-38dBm"
"98.509518850","-38dBm"
"99.533799673","-108dBm"
"101.171893325","-67dBm"
"101.274155752","-67dBm"
"101.970500482","-66dBm"
"101.991043860","-66dBm"
"101.992859244","-67dBm"
"102.093465777","-66dBm"
"104.653343101","-67dBm"
"104.755672487","-36dBm"
"104.858057879","-67dBm"
"105.461095557","-36dBm"
"105.462323577","-36dBm"
"105.463553151","-36dBm"
"105.472197153","-37dBm"
"105.575396315","-65dBm"
"106.497064972","-108dBm"
"106.599231954","-108dBm"
"108.236862265","-67dBm"
"108.340306124","-66dBm"
"108.442561128","-67dBm"
"109.056179377","-72dBm"
"109.159461861","-65dBm"
"111.821940186","-66dBm"
"111.924130673","-66dBm"
