"Time","signal strenght"
"0.825354121","-46dBm"
"0.927745453","-71dBm"
"1.541952270","-73dBm"
"1.644131008","-71dBm"
"1.746453766","-39dBm"
"2.668025526","-108dBm"
"2.783094213","-108dBm"
"4.408905229","-36dBm"
"4.511239039","-74dBm"
"5.125818329","-39dBm"
"5.180760739","-74dBm"
"7.890796852","-37dBm"
"7.993066169","-34dBm"
"8.096580343","-35dBm"
"8.644965034","-39dBm"
"8.692007429","-39dBm"
"8.695214228","-39dBm"
"8.696449364","-39dBm"
"8.709555554","-39dBm"
"8.811708876","-74dBm"
"9.733866714","-108dBm"
"11.474517512","-35dBm"
"11.576968241","-35dBm"
"12.191877873","-39dBm"
"12.294044347","-39dBm"
"12.396376399","-74dBm"
"13.215779303","-108dBm"
"15.058350935","-67dBm"
"15.160473432","-70dBm"
"15.775215702","-70dBm"
"15.877447820","-70dBm"
"18.540280634","-70dBm"
"18.642574424","-69dBm"
"18.744793100","-70dBm"
"20.486216650","-108dBm"
"22.123800598","-71dBm"
"22.228116657","-72dBm"
"22.840651375","-70dBm"
"22.942843741","-70dBm"
"23.046165639","-70dBm"
"24.070043385","-108dBm"
"25.708617203","-72dBm"
"25.810869267","-33dBm"
"26.424737598","-37dBm"
"26.528010905","-38dBm"
"29.189696183","-33dBm"
"29.291923988","-71dBm"
"29.317342775","-72dBm"
"29.319108414","-72dBm"
"29.337879179","-72dBm"
"29.395147888","-72dBm"
"30.008947763","-37dBm"
"30.111106633","-71dBm"
"32.773582761","-72dBm"
"32.882587140","-72dBm"
"33.491117576","-71dBm"
"33.593249647","-37dBm"
"36.255387528","-33dBm"
"36.357830948","-34dBm"
"36.460106321","-32dBm"
"37.074937786","-70dBm"
"37.167778938","-35dBm"
"37.177097980","-36dBm"
"38.098615316","-108dBm"
"39.839592618","-35dBm"
"39.913161461","-55dBm"
"39.914448001","-73dBm"
"39.915689347","-69dBm"
"39.916941526","-72dBm"
"39.918245092","-72dBm"
"39.919510994","-72dBm"
"39.920712058","-73dBm"
"39.921902716","-73dBm"
"39.923210974","-73dBm"
"39.924442663","-73dBm"
"39.925673587","-72dBm"
"39.941974700","-72dBm"
"40.044088552","-36dBm"
"40.658877625","-36dBm"
"40.761143104","-37dBm"
"43.423057986","-72dBm"
"43.537749463","-72dBm"
"44.140310277","-72dBm"
"44.242578025","-71dBm"
"44.344828071","-36dBm"
"46.905284894","-73dBm"
"47.007555643","-32dBm"
"47.109832007","-73dBm"
"47.826660486","-37dBm"
"48.748155301","-90dBm"
"48.851203865","-114dBm"
"50.489085872","-72dBm"
"50.591244952","-73dBm"
"50.693629154","-72dBm"
"51.308256093","-72dBm"
"51.410479736","-71dBm"
"52.230306897","-108dBm"
"54.072944964","-71dBm"
"54.175053150","-32dBm"
"54.789845218","-72dBm"
"54.892093005","-37dBm"
"54.994450077","-70dBm"
"57.554370532","-71dBm"
"57.657726192","-72dBm"
"57.759975346","-71dBm"
"58.373556648","-37dBm"
"58.476864500","-37dBm"
"61.138869332","-69dBm"
"61.241093785","-69dBm"
"61.958485646","-35dBm"
"62.060719737","-35dBm"
"62.880022335","-108dBm"
"62.983499538","-86dBm"
"63.084697740","-108dBm"
"64.722519321","-68dBm"
"64.824748058","-70dBm"
"65.439429635","-68dBm"
"65.541614173","-68dBm"
"65.647176086","-68dBm"
"68.204618423","-77dBm"
"68.310917397","-71dBm"
"68.409025733","-71dBm"
"69.023618635","-40dBm"
"69.125952694","-37dBm"
"71.788041128","-73dBm"
"71.891253580","-34dBm"
"71.993537104","-72dBm"
"72.505178681","-72dBm"
"72.709784769","-37dBm"
"73.639751917","-89dBm"
"75.372772512","-71dBm"
"75.475080992","-71dBm"
"76.089870411","-39dBm"
"76.191999935","-69dBm"
"77.215982653","-108dBm"
"78.854485135","-33dBm"
"78.964814112","-72dBm"
"79.673641897","-37dBm"
"79.775969504","-70dBm"
