"Time","signal strenght"
"0.545934128","-70dBm"
"0.648235108","-66dBm"
"0.750354527","-68dBm"
"4.129213963","-69dBm"
"4.231419603","-68dBm"
"4.846079027","-67dBm"
"4.948329707","-67dBm"
"5.050632239","-67dBm"
"7.713912391","-68dBm"
"7.816238567","-68dBm"
"8.429885975","-46dBm"
"8.533102390","-46dBm"
"11.196013743","-38dBm"
"11.297292047","-68dBm"
"11.399502128","-67dBm"
"12.116543256","-41dBm"
"14.778848172","-65dBm"
"14.881050345","-69dBm"
"15.597888482","-68dBm"
"16.622728378","-86dBm"
"16.724937566","-108dBm"
"18.261078156","-42dBm"
"18.363269635","-68dBm"
"18.465624323","-38dBm"
"19.186037090","-67dBm"
"21.850226150","-68dBm"
"21.947424794","-69dBm"
"22.049668971","-68dBm"
"22.663865564","-68dBm"
"22.766007339","-46dBm"
"23.688189612","-108dBm"
"23.790452918","-108dBm"
"25.428385727","-68dBm"
"25.530713570","-69dBm"
"26.145827203","-46dBm"
"26.350190217","-45dBm"
"29.012707506","-69dBm"
"29.115095326","-68dBm"
"29.729834803","-39dBm"
"29.841056280","-69dBm"
"30.855770206","-108dBm"
"32.504712151","-39dBm"
"32.596982119","-38dBm"
"32.699210149","-66dBm"
"33.313420328","-68dBm"
"33.415634660","-67dBm"
"34.439655605","-91dBm"
"36.079080346","-50dBm"
"36.181262731","-47dBm"
"36.208994862","-46dBm"
"36.795070747","-66dBm"
"37.000440108","-67dBm"
"38.024444058","-108dBm"
"39.662833849","-68dBm"
"39.765137728","-67dBm"
"40.378895494","-52dBm"
"41.402786675","-108dBm"
"41.505907422","-108dBm"
"43.145461547","-65dBm"
"43.246659364","-69dBm"
"43.348840097","-69dBm"
"43.963865932","-68dBm"
"45.089795727","-108dBm"
"46.728029796","-69dBm"
"46.830336802","-68dBm"
"47.444892414","-67dBm"
"47.547217813","-46dBm"
"47.649394982","-66dBm"
"50.209217398","-39dBm"
"50.312375334","-39dBm"
"50.414782584","-68dBm"
"51.028352026","-42dBm"
"51.131574611","-46dBm"
"53.794103947","-70dBm"
"53.896507444","-44dBm"
"53.998650550","-69dBm"
"57.377708642","-68dBm"
"57.479900922","-69dBm"
"58.094672712","-48dBm"
"58.196853081","-67dBm"
"58.299082258","-68dBm"
"60.859642857","-43dBm"
"60.961858150","-69dBm"
"61.064204209","-69dBm"
"64.443175394","-42dBm"
"64.545605413","-69dBm"
"64.647849576","-69dBm"
"65.267667399","-68dBm"
