"Time","signal strenght"
"0.753028843","-69dBm"
"0.855385172","-69dBm"
"0.957725694","-68dBm"
"1.571748270","-39dBm"
"1.610010836","-40dBm"
"1.674134050","-68dBm"
"1.755199697","-69dBm"
"1.756959687","-38dBm"
"1.758186718","-38dBm"
"1.759441525","-38dBm"
"4.336848548","-69dBm"
"4.438995712","-70dBm"
"4.539604044","-69dBm"
"5.077620885","-38dBm"
"5.079980194","-38dBm"
"5.081215809","-39dBm"
"5.082470387","-38dBm"
"5.083690414","-38dBm"
"7.920626780","-66dBm"
"8.022951811","-68dBm"
"8.054268474","-34dBm"
"8.074383908","-34dBm"
"8.637636806","-36dBm"
"8.739743238","-67dBm"
"8.814612172","-37dBm"
"8.815844162","-37dBm"
"8.820888966","-37dBm"
"8.842070923","-67dBm"
"8.847490840","-37dBm"
"8.849977794","-37dBm"
"11.402441635","-33dBm"
"11.504779384","-68dBm"
"11.607024699","-66dBm"
"12.221897129","-36dBm"
"13.348620338","-86dBm"
"14.986768168","-68dBm"
"15.088991720","-65dBm"
"15.907713493","-68dBm"
"16.932246226","-108dBm"
"18.570201339","-33dBm"
"18.672532238","-66dBm"
"19.287554089","-37dBm"
"19.389692765","-36dBm"
"19.492049792","-67dBm"
"20.414072841","-89dBm"
"22.051870614","-33dBm"
"22.154219349","-68dBm"
"22.256452827","-51dBm"
"23.900050519","-108dBm"
"25.636014353","-69dBm"
"25.738236502","-68dBm"
"26.353123141","-38dBm"
"26.412870483","-37dBm"
"26.414159177","-38dBm"
"26.415393003","-37dBm"
"26.416644868","-38dBm"
"26.422961028","-38dBm"
"26.424160864","-38dBm"
"26.455392714","-66dBm"
"26.557605626","-38dBm"
"29.164323179","-36dBm"
"29.220187137","-68dBm"
"29.322459209","-35dBm"
"29.937226226","-68dBm"
"32.702151601","-35dBm"
"32.804527057","-34dBm"
"32.906781142","-34dBm"
"33.521342287","-36dBm"
"33.623596171","-67dBm"
"36.286210506","-69dBm"
"36.388532399","-34dBm"
"37.002951746","-39dBm"
"37.105262496","-66dBm"
"39.883022480","-34dBm"
"39.975573413","-34dBm"
"40.586798776","-38dBm"
"40.689899042","-39dBm"
"40.797681412","-69dBm"
"41.612824577","-114dBm"
"43.351455509","-69dBm"
"43.453723614","-69dBm"
"43.556058055","-34dBm"
"44.170790952","-38dBm"
"44.273080393","-38dBm"
"46.935278172","-70dBm"
"47.037552391","-67dBm"
"47.754573186","-38dBm"
"47.856953633","-38dBm"
"50.519111138","-35dBm"
"50.621597914","-34dBm"
"54.000536727","-69dBm"
"54.103764181","-70dBm"
"54.206013216","-75dBm"
"54.209161914","-36dBm"
"54.216970712","-37dBm"
"54.820624236","-68dBm"
"54.922869039","-65dBm"
"55.844049542","-86dBm"
"55.948670400","-108dBm"
"57.527061823","-36dBm"
"57.528477084","-37dBm"
"57.585265438","-69dBm"
"57.600739083","-37dBm"
"57.630828375","-36dBm"
"57.632066756","-36dBm"
"57.633330290","-36dBm"
"57.634550201","-36dBm"
"57.635856040","-36dBm"
"57.637069837","-35dBm"
"57.638312222","-36dBm"
"57.639577591","-35dBm"
"57.640855786","-35dBm"
"57.687390371","-35dBm"
"58.302113996","-69dBm"
"58.404444028","-68dBm"
"58.506959282","-39dBm"
"59.325634479","-87dBm"
"61.168891427","-70dBm"
"61.276263550","-70dBm"
"61.988641608","-68dBm"
"62.909569883","-108dBm"
"64.752949748","-34dBm"
"64.855200574","-69dBm"
"65.572210373","-68dBm"
"68.235180162","-33dBm"
"68.337535079","-69dBm"
"68.951143102","-68dBm"
"69.156645726","-38dBm"
"70.180520296","-108dBm"
"71.818467911","-70dBm"
"71.930740116","-75dBm"
"72.535900276","-38dBm"
"73.580907207","-92dBm"
"75.299998186","-69dBm"
"75.402354477","-69dBm"
"75.504647141","-70dBm"
"76.221625788","-40dBm"
"77.143236186","-108dBm"
"78.883966626","-70dBm"
"78.986262844","-69dBm"
"79.703202358","-38dBm"
"79.805347992","-68dBm"
"80.728106300","-108dBm"
"82.366442763","-36dBm"
"82.464442045","-69dBm"
"82.468702202","-68dBm"
"82.506456587","-37dBm"
"82.584045794","-35dBm"
"83.287482993","-39dBm"
"84.208807213","-86dBm"
"85.950428190","-69dBm"
"86.052740295","-36dBm"
"86.155047016","-74dBm"
"86.769468400","-66dBm"
"86.871839262","-39dBm"
"89.534553539","-67dBm"
"89.636747195","-67dBm"
"90.250591398","-67dBm"
"90.352857933","-69dBm"
"93.016070713","-36dBm"
"93.118208115","-68dBm"
"93.220406729","-68dBm"
"93.835347621","-37dBm"
"93.937550605","-68dBm"
"96.599614472","-68dBm"
"96.701970884","-35dBm"
"97.316632865","-39dBm"
"97.418771615","-37dBm"
"97.521215283","-38dBm"
"98.340368650","-108dBm"
"98.442588736","-108dBm"
"98.544734227","-108dBm"
"100.183287525","-69dBm"
"100.285645360","-33dBm"
"100.900299410","-68dBm"
"101.002517083","-68dBm"
"101.105222378","-36dBm"
"103.665555907","-36dBm"
"103.767765727","-57dBm"
"103.869892470","-68dBm"
"104.484665770","-36dBm"
"104.586866799","-68dBm"
