"Time","signal strenght"
"0.000000000","-108dBm"
"1.638301994","-40dBm"
"1.740544370","-71dBm"
"1.842930720","-71dBm"
"2.457643854","-44dBm"
"2.559796586","-69dBm"
"5.222477810","-42dBm"
"5.324802415","-71dBm"
"6.143592700","-47dBm"
"8.806708584","-71dBm"
"8.908913204","-72dBm"
"9.527546458","-69dBm"
"12.287879751","-43dBm"
"12.390096275","-72dBm"
"12.492426573","-72dBm"
"13.209261339","-70dBm"
"15.871309893","-67dBm"
"15.974711732","-71dBm"
"16.588375597","-70dBm"
"16.690469515","-70dBm"
"17.817883444","-108dBm"
"19.455653221","-70dBm"
"19.557780129","-71dBm"
"20.181582614","-71dBm"
"22.937344414","-72dBm"
"23.039527175","-71dBm"
"23.141879291","-72dBm"
"24.882579001","-105dBm"
"26.521025963","-71dBm"
"26.624377032","-43dBm"
"27.443436776","-70dBm"
"28.364139176","-108dBm"
"30.002945029","-44dBm"
"30.105393452","-72dBm"
"30.207621109","-73dBm"
"30.835492069","-45dBm"
"30.924666052","-71dBm"
"31.998234414","-92dBm"
"33.587253495","-44dBm"
"33.689478013","-70dBm"
"33.710383592","-44dBm"
"33.731386527","-70dBm"
"33.732807752","-67dBm"
"33.791847998","-70dBm"
"34.508701271","-70dBm"
"35.327908845","-108dBm"
"35.430154928","-94dBm"
"37.171124271","-44dBm"
"37.273506805","-71dBm"
"37.888345590","-75dBm"
"37.990461445","-47dBm"
"38.092799662","-47dBm"
"40.755139265","-70dBm"
"40.857406405","-70dBm"
"41.500235321","-49dBm"
"41.501507956","-50dBm"
"41.502744661","-49dBm"
"41.503964617","-50dBm"
"41.505183202","-49dBm"
"41.508985365","-49dBm"
"41.510216180","-49dBm"
"41.511461885","-50dBm"
"41.512708252","-49dBm"
"41.514085547","-50dBm"
"41.515304279","-50dBm"
"41.516532764","-49dBm"
"41.517786845","-50dBm"
"41.519019211","-50dBm"
"41.521502799","-51dBm"
"41.522719684","-49dBm"
"41.523939976","-49dBm"
"41.526392089","-50dBm"
"41.676437832","-50dBm"
"44.236726180","-68dBm"
"44.339074097","-71dBm"
"44.441347512","-71dBm"
"45.055598383","-69dBm"
"45.157780372","-47dBm"
"46.080276667","-108dBm"
"47.821525548","-70dBm"
"47.922827871","-70dBm"
"48.537470922","-68dBm"
"48.639614661","-51dBm"
"48.741985727","-69dBm"
"49.766469217","-108dBm"
"51.405305460","-70dBm"
"51.508595271","-70dBm"
"51.510013878","-70dBm"
"51.541056430","-75dBm"
"52.121362477","-48dBm"
"53.089087238","-108dBm"
"53.145311045","-108dBm"
"53.213046993","-108dBm"
"53.221866803","-108dBm"
"53.241912560","-94dBm"
"53.263286980","-91dBm"
"54.886917942","-47dBm"
"54.989191348","-44dBm"
"55.091491784","-71dBm"
"55.705440888","-49dBm"
"55.807549689","-49dBm"
"58.470858577","-69dBm"
"58.573191156","-71dBm"
"59.186808698","-49dBm"
"59.392421691","-49dBm"
"61.952233531","-69dBm"
"62.054718625","-70dBm"
"62.156945906","-45dBm"
"62.174262510","-69dBm"
"62.873582240","-69dBm"
"65.536243415","-70dBm"
"65.638493920","-70dBm"
"65.740736958","-71dBm"
"66.265121156","-69dBm"
"66.355382633","-70dBm"
"66.457733797","-70dBm"
"69.119921095","-46dBm"
"69.222417981","-46dBm"
"69.837049391","-69dBm"
"69.939195981","-55dBm"
"70.041482443","-55dBm"
"70.860977716","-108dBm"
"72.601757741","-41dBm"
"72.704133523","-71dBm"
"72.806263319","-71dBm"
"73.420503036","-66dBm"
"73.522848972","-51dBm"
"76.185765516","-68dBm"
"76.288040387","-71dBm"
"76.390398133","-72dBm"
"77.107445029","-70dBm"
"77.926561296","-108dBm"
"79.770055898","-74dBm"
"79.872423151","-42dBm"
"80.486676763","-72dBm"
"80.588788982","-44dBm"
"80.691105435","-44dBm"
"81.510836064","-108dBm"
"83.251266600","-71dBm"
"83.353478757","-70dBm"
"83.455838234","-45dBm"
"84.070483948","-48dBm"
"85.197028382","-108dBm"
"86.835072976","-45dBm"
"86.937190341","-70dBm"
"87.654638920","-48dBm"
"87.756947440","-68dBm"
"88.575651004","-97dBm"
"90.419339089","-70dBm"
"90.521560192","-43dBm"
"91.340837988","-48dBm"
"93.901196068","-42dBm"
"94.003565406","-73dBm"
"94.105688976","-74dBm"
"94.719876015","-51dBm"
"95.744190606","-95dBm"
"95.846463839","-91dBm"
"97.484505068","-71dBm"
"97.587869311","-71dBm"
"98.202035936","-71dBm"
"98.406691669","-45dBm"
"99.225681135","-90dBm"
