"Time","signal strenght"
"0.559654451","-41dBm"
"0.662003609","-38dBm"
"0.764125804","-81dBm"
"1.481313678","-80dBm"
"4.144026219","-77dBm"
"4.246135683","-77dBm"
"7.727859580","-76dBm"
"7.830245150","-41dBm"
"11.209418369","-47dBm"
"11.311844162","-76dBm"
"11.414100336","-76dBm"
"12.033900428","-76dBm"
"14.792913504","-75dBm"
"14.895117630","-76dBm"
"15.653550123","-76dBm"
"18.376997236","-77dBm"
"18.479314216","-41dBm"
"21.858862993","-51dBm"
"21.961170746","-75dBm"
"22.063406101","-47dBm"
"25.443215026","-76dBm"
"25.545418574","-76dBm"
"26.262329028","-73dBm"
"29.027117250","-76dBm"
"29.043507548","-45dBm"
"29.044962659","-45dBm"
"29.046511335","-46dBm"
"29.047864068","-45dBm"
"29.130790563","-45dBm"
"29.743398636","-73dBm"
"30.768023851","-108dBm"
"30.870331183","-105dBm"
"32.508479995","-73dBm"
"32.610711779","-76dBm"
"32.713085295","-73dBm"
"36.092829246","-76dBm"
"36.195165922","-45dBm"
"36.809958149","-52dBm"
"36.912131354","-76dBm"
"39.676631580","-76dBm"
"39.778946573","-76dBm"
"43.158507346","-77dBm"
"43.260793364","-76dBm"
"43.363038980","-76dBm"
"44.080201284","-75dBm"
"46.741883860","-77dBm"
"46.844131338","-76dBm"
"47.462080486","-50dBm"
"50.224171915","-44dBm"
"50.326422186","-44dBm"
"50.428724476","-77dBm"
"51.145631350","-52dBm"
"53.807571358","-49dBm"
"53.909867402","-44dBm"
"54.012192379","-47dBm"
"54.729555081","-77dBm"
"55.650948028","-108dBm"
"55.753428567","-108dBm"
"57.341731663","-51dBm"
"57.362355439","-50dBm"
"57.392156848","-75dBm"
"57.494315738","-75dBm"
"58.116828002","-51dBm"
"58.313319968","-56dBm"
"60.976213175","-82dBm"
"61.078552636","-41dBm"
"64.457427544","-46dBm"
"64.559886978","-80dBm"
"64.662054319","-46dBm"
"66.402848615","-108dBm"
"68.145060594","-56dBm"
"68.862962917","-46dBm"
"69.986986286","-108dBm"
"71.655426824","-81dBm"
"71.727843258","-82dBm"
"75.143252934","-45dBm"
"75.209719362","-76dBm"
"75.311952864","-48dBm"
"75.926772599","-76dBm"
"78.690815801","-56dBm"
"78.793068670","-77dBm"
"79.407622728","-55dBm"
"79.509983137","-55dBm"
"79.612178545","-56dBm"
"82.275456319","-76dBm"
"82.377854835","-76dBm"
"85.756847808","-79dBm"
"85.859120721","-42dBm"
"85.961418509","-78dBm"
"87.739136361","-92dBm"
"89.341664182","-44dBm"
"89.445529241","-45dBm"
"90.159992957","-52dBm"
"91.286338585","-108dBm"
