"Time","signal strenght"
"0.000000000","-92dBm"
"0.175776059","-93dBm"
"1.842892265","-67dBm"
"1.945293257","-75dBm"
"2.764551739","-41dBm"
"5.324244877","-38dBm"
"5.426691740","-69dBm"
"5.528894023","-70dBm"
"6.246346587","-66dBm"
"7.167783149","-92dBm"
"8.908149377","-67dBm"
"9.010382629","-36dBm"
"9.626259526","-41dBm"
"9.727519545","-41dBm"
"9.829660515","-66dBm"
"12.492910192","-67dBm"
"12.595158157","-68dBm"
"13.208805610","-41dBm"
"15.974359036","-67dBm"
"16.076674047","-38dBm"
"16.179128722","-67dBm"
"16.895546380","-41dBm"
"19.558082738","-67dBm"
"19.569968310","-67dBm"
"19.589045635","-36dBm"
"19.660340342","-68dBm"
"20.279061304","-41dBm"
"20.377336476","-66dBm"
"23.961235339","-42dBm"
"26.623663278","-41dBm"
"26.726032736","-66dBm"
"26.828296492","-66dBm"
"27.442667905","-66dBm"
"27.544917845","-42dBm"
"30.208243810","-66dBm"
"30.310547191","-68dBm"
"31.026447952","-40dBm"
"31.129642496","-41dBm"
"33.791943853","-69dBm"
"33.894162375","-69dBm"
"34.508899678","-42dBm"
"34.611003877","-42dBm"
"37.273427507","-67dBm"
"37.375843768","-68dBm"
"38.092554088","-41dBm"
"38.194887264","-43dBm"
"40.857916135","-66dBm"
"40.960063605","-65dBm"
"41.582767300","-45dBm"
"41.779266809","-67dBm"
"44.441210361","-41dBm"
"44.543515558","-39dBm"
"45.158167340","-67dBm"
"45.362714208","-68dBm"
"47.923165712","-67dBm"
"48.025480259","-68dBm"
"48.127753622","-66dBm"
"51.609056182","-69dBm"
"52.326626844","-66dBm"
"52.428893133","-46dBm"
"53.350372562","-108dBm"
"55.090670501","-40dBm"
"55.193120334","-65dBm"
"55.807729041","-48dBm"
"56.012446277","-48dBm"
"56.934586219","-108dBm"
"58.572744349","-38dBm"
"58.675104944","-39dBm"
"58.777353855","-67dBm"
"59.391772670","-44dBm"
"59.494289702","-44dBm"
"60.518728527","-89dBm"
"62.157065871","-68dBm"
"62.259423133","-69dBm"
"62.886126890","-46dBm"
"63.881973989","-90dBm"
"63.883424780","-95dBm"
"63.884674661","-90dBm"
"63.885886408","-92dBm"
"63.887344460","-93dBm"
"63.888575240","-93dBm"
"64.000402163","-89dBm"
"64.103415773","-91dBm"
"65.741217563","-70dBm"
"65.843434223","-70dBm"
"66.457066974","-45dBm"
"66.560292057","-42dBm"
"66.662574017","-67dBm"
"67.481973646","-108dBm"
"69.325170125","-38dBm"
"69.400058179","-39dBm"
"69.427398157","-70dBm"
"70.041257272","-43dBm"
"72.806667452","-73dBm"
"72.908872785","-37dBm"
"73.525628978","-66dBm"
"74.649521245","-86dBm"
"74.758255736","-108dBm"
"74.760013866","-108dBm"
"74.761372057","-108dBm"
"76.288152835","-39dBm"
"76.390328912","-69dBm"
"76.492814904","-39dBm"
"76.499987567","-68dBm"
"76.510769049","-68dBm"
"77.106928945","-67dBm"
"79.872206653","-70dBm"
"79.974447443","-69dBm"
"80.076811996","-66dBm"
"80.604702822","-66dBm"
"80.691493058","-66dBm"
"80.793931940","-66dBm"
"81.613197657","-89dBm"
"83.456476913","-45dBm"
"83.558664575","-67dBm"
"84.172406997","-43dBm"
"85.196679099","-108dBm"
"86.937881373","-68dBm"
"87.003791806","-67dBm"
"87.007971452","-39dBm"
"87.009289808","-40dBm"
"87.010524113","-39dBm"
"87.011742905","-40dBm"
"87.015686276","-54dBm"
"87.016976324","-40dBm"
"87.040104856","-39dBm"
"87.142339803","-67dBm"
"87.858900927","-42dBm"
"88.946006981","-90dBm"
"90.521331668","-67dBm"
"90.623674899","-39dBm"
"90.726807394","-67dBm"
"91.340480768","-52dBm"
"91.442822961","-43dBm"
"92.466918093","-108dBm"
"94.105667308","-70dBm"
"94.207938172","-38dBm"
"94.822673233","-41dBm"
"94.925029933","-41dBm"
"95.948602295","-108dBm"
"97.689397012","-68dBm"
"97.791728293","-67dBm"
"98.406029317","-45dBm"
"98.509164033","-45dBm"
"101.170990373","-68dBm"
"101.273667999","-68dBm"
"101.376401284","-44dBm"
"101.989908352","-64dBm"
"102.093200953","-47dBm"
"102.912771871","-90dBm"
"103.013954337","-108dBm"
"103.117258147","-89dBm"
"104.755831745","-68dBm"
"104.858064483","-42dBm"
"105.574655908","-67dBm"
"105.676970903","-46dBm"
"106.483544366","-93dBm"
"106.521145447","-89dBm"
"106.598269122","-90dBm"
"108.237218385","-70dBm"
"108.339394501","-39dBm"
"108.441756082","-69dBm"
"110.182441127","-108dBm"
"111.820742973","-69dBm"
"111.923115309","-69dBm"
"112.025447638","-69dBm"
"112.742248578","-44dBm"
