"Time","signal strenght"
"0.000000000","-108dBm"
"1.740617105","-37dBm"
"1.842955804","-72dBm"
"1.945157503","-72dBm"
"2.559808246","-40dBm"
"2.662127036","-71dBm"
"5.325162941","-73dBm"
"5.427422535","-74dBm"
"6.144354144","-39dBm"
"6.246605061","-73dBm"
"8.909371678","-35dBm"
"9.011740541","-74dBm"
"9.728005185","-40dBm"
"9.830237316","-40dBm"
"12.390798087","-35dBm"
"12.493102032","-70dBm"
"12.595484069","-74dBm"
"13.209386602","-73dBm"
"13.312665058","-40dBm"
"15.974711492","-35dBm"
"16.076845923","-74dBm"
"16.180710131","-35dBm"
"16.794199693","-73dBm"
"16.896318806","-42dBm"
"19.558291031","-71dBm"
"19.660733821","-71dBm"
"20.377516935","-40dBm"
"20.479862071","-72dBm"
"23.142556818","-38dBm"
"23.244817136","-79dBm"
"26.623959505","-35dBm"
"26.726295855","-69dBm"
"26.828458262","-72dBm"
"27.443169666","-41dBm"
"27.545408291","-41dBm"
"30.207927829","-72dBm"
"30.311780425","-72dBm"
"31.027594765","-42dBm"
"31.129945356","-42dBm"
"33.792310102","-72dBm"
"33.894645421","-72dBm"
"34.508582545","-42dBm"
"34.611648571","-71dBm"
"34.713873508","-42dBm"
"37.273517444","-44dBm"
"37.375859236","-77dBm"
"37.479071459","-71dBm"
"38.092771306","-43dBm"
"38.194984432","-71dBm"
"40.857426076","-71dBm"
"40.965748916","-72dBm"
"41.574291479","-43dBm"
"41.677461587","-43dBm"
"44.339663893","-37dBm"
"44.442133189","-72dBm"
"44.544405977","-73dBm"
"45.158270059","-72dBm"
"45.261610539","-43dBm"
"47.923502688","-39dBm"
"48.025851279","-55dBm"
"48.128706405","-37dBm"
"48.742512085","-41dBm"
"48.844746657","-72dBm"
"51.507173971","-73dBm"
"51.620500290","-72dBm"
"52.428912597","-72dBm"
"54.989061117","-37dBm"
"55.091435082","-72dBm"
"55.193699335","-72dBm"
"55.910942589","-41dBm"
"56.774468271","-91dBm"
"56.775736782","-91dBm"
"58.573071748","-72dBm"
"58.675335753","-72dBm"
"58.777550608","-73dBm"
"59.392234296","-42dBm"
"59.494621695","-43dBm"
"60.314088464","-93dBm"
"62.157489144","-72dBm"
"62.262055016","-72dBm"
"62.874554297","-43dBm"
"62.976715824","-71dBm"
"63.079093919","-71dBm"
"65.741838385","-72dBm"
"65.843134001","-72dBm"
"66.457745197","-41dBm"
"66.560469275","-71dBm"
"69.222807385","-72dBm"
"69.325050097","-72dBm"
"69.427269148","-72dBm"
"70.042086005","-41dBm"
"70.144281998","-72dBm"
"72.807164225","-36dBm"
"72.909483590","-73dBm"
"73.011715366","-72dBm"
"73.523215470","-41dBm"
"73.625449164","-71dBm"
"73.729719069","-71dBm"
"76.393325622","-39dBm"
"76.493613925","-72dBm"
"77.107521466","-45dBm"
"77.312121819","-72dBm"
"79.872272964","-38dBm"
"79.974424061","-39dBm"
"80.077789672","-72dBm"
"80.691785338","-71dBm"
"83.456911330","-36dBm"
"83.559150899","-72dBm"
"83.661499604","-72dBm"
"85.299361233","-114dBm"
"87.047565987","-72dBm"
"87.142788352","-72dBm"
"87.757451569","-71dBm"
"87.859695964","-50dBm"
"88.780985194","-88dBm"
"88.883144627","-108dBm"
"88.986487265","-114dBm"
"90.522047190","-46dBm"
"90.624329882","-43dBm"
"90.726487312","-71dBm"
"92.374499001","-108dBm"
"94.106397583","-71dBm"
"94.208700365","-70dBm"
"94.311033491","-70dBm"
"94.925566494","-71dBm"
"97.701345588","-73dBm"
"97.792757805","-73dBm"
"101.171916999","-70dBm"
"101.274287811","-31dBm"
"101.376393882","-71dBm"
