"Time","signal strenght"
"1.303299177","-44dBm"
"1.404552654","-61dBm"
"2.018285290","-49dBm"
"2.119612808","-49dBm"
"2.224062410","-49dBm"
"4.986288944","-70dBm"
"5.603330930","-70dBm"
"5.705043439","-50dBm"
"8.468389869","-46dBm"
"8.570576845","-64dBm"
"11.949604211","-65dBm"
"12.051854879","-50dBm"
"12.154090062","-48dBm"
"12.768682573","-50dBm"
"12.870912514","-49dBm"
"15.534173165","-48dBm"
"15.636396675","-48dBm"
"16.353343425","-47dBm"
"19.122714592","-49dBm"
"19.220023490","-48dBm"
"22.599897448","-46dBm"
"22.702154089","-47dBm"
"22.807110370","-50dBm"
"23.419580029","-46dBm"
"26.183498621","-39dBm"
"26.285739872","-65dBm"
"26.388091975","-49dBm"
"27.114595867","-47dBm"
"29.778181159","-65dBm"
"30.586470182","-51dBm"
"33.352111574","-49dBm"
"33.453813096","-64dBm"
"34.068856780","-69dBm"
"34.171111798","-58dBm"
"36.836011185","-47dBm"
"36.935238990","-47dBm"
"37.037536652","-47dBm"
"40.418259602","-48dBm"
"40.519815502","-44dBm"
"41.134265802","-52dBm"
"41.236597023","-70dBm"
"43.914019482","-50dBm"
"43.935058271","-56dBm"
"43.953416852","-49dBm"
"43.954639186","-48dBm"
"43.955857268","-48dBm"
"44.002100866","-51dBm"
"44.103369914","-65dBm"
"44.127489783","-56dBm"
"44.128758239","-49dBm"
"44.135878066","-48dBm"
"44.137104072","-51dBm"
"44.138394075","-49dBm"
"44.139636029","-49dBm"
"44.140921226","-48dBm"
"44.142258952","-47dBm"
"44.143487096","-48dBm"
"44.144716852","-51dBm"
"44.145952695","-65dBm"
"44.149127332","-49dBm"
"44.150383396","-50dBm"
"44.151631641","-51dBm"
"44.152881218","-49dBm"
"44.308478265","-94dBm"
"44.717569320","-50dBm"
"44.819909364","-49dBm"
"44.923029170","-49dBm"
"47.482872163","-47dBm"
"47.585165299","-45dBm"
"47.687470771","-65dBm"
"48.302740724","-47dBm"
"48.404054247","-47dBm"
"51.066531822","-48dBm"
"51.168786356","-47dBm"
"51.272217083","-43dBm"
"51.988293927","-52dBm"
"54.753613119","-44dBm"
"55.367295090","-46dBm"
"55.469553996","-47dBm"
"55.572746824","-64dBm"
"58.235064563","-48dBm"
"58.337414659","-46dBm"
"58.951636999","-48dBm"
"59.156407927","-49dBm"
"61.819012221","-49dBm"
"62.544279421","-47dBm"
