"Time","signal strenght"
"0.130622959","-87dBm"
"0.335256433","-93dBm"
"2.690630753","-67dBm"
"2.895464336","-44dBm"
"5.499801358","-40dBm"
"5.512210066","-40dBm"
"6.377763065","-45dBm"
"9.041605206","-42dBm"
"9.163099040","-41dBm"
"9.859998580","-44dBm"
"12.725679770","-39dBm"
"13.340128048","-45dBm"
"13.442879635","-45dBm"
"14.466715219","-91dBm"
"14.569009527","-93dBm"
"16.310289848","-65dBm"
"17.026588904","-47dBm"
"20.507864883","-47dBm"
"20.611123224","-47dBm"
"23.272793033","-53dBm"
"23.375127525","-53dBm"
"24.194704626","-47dBm"
"25.219306212","-89dBm"
"26.861204572","-54dBm"
"27.574277211","-47dBm"
"28.700324741","-91dBm"
"30.340827675","-43dBm"
"30.441035894","-44dBm"
"30.546019052","-68dBm"
"33.925753416","-41dBm"
"34.745506413","-45dBm"
"34.847186057","-73dBm"
"37.608573171","-54dBm"
"38.225768143","-41dBm"
"38.326127208","-67dBm"
"39.249943836","-92dBm"
"40.990738804","-44dBm"
"41.093595619","-44dBm"
"41.193010610","-45dBm"
"41.809927969","-46dBm"
"41.910139611","-67dBm"
"44.572233103","-45dBm"
"45.391125349","-66dBm"
"45.552375385","-47dBm"
"45.553589481","-46dBm"
"45.554809624","-47dBm"
"45.556083255","-46dBm"
"45.557299030","-47dBm"
"45.559779650","-47dBm"
"45.561056166","-47dBm"
"45.562319479","-47dBm"
"48.978616994","-47dBm"
"49.077856002","-47dBm"
"51.845152504","-44dBm"
"52.458164786","-47dBm"
"52.562307412","-47dBm"
"53.481353489","-91dBm"
"59.012982700","-47dBm"
"59.625154463","-46dBm"
"62.389355236","-65dBm"
"63.106992869","-49dBm"
"63.209183355","-50dBm"
