"Time","signal strenght"
"0.649562730","-45dBm"
"3.416135955","-41dBm"
"4.131209706","-45dBm"
"4.335774547","-45dBm"
"4.355411893","-46dBm"
"4.356621386","-54dBm"
"4.361441189","-47dBm"
"7.101377061","-43dBm"
"7.715724984","-47dBm"
"7.778587392","-72dBm"
"7.785611851","-61dBm"
"7.786886468","-67dBm"
"7.788132760","-66dBm"
"7.790728280","-47dBm"
"7.792609284","-47dBm"
"7.795135588","-47dBm"
"7.817980351","-47dBm"
"7.922259943","-47dBm"
"8.740722010","-89dBm"
"10.582326638","-68dBm"
"10.724341150","-38dBm"
"10.736837327","-38dBm"
"11.298796926","-67dBm"
"11.402202084","-40dBm"
"12.425599747","-89dBm"
"12.428568247","-92dBm"
"14.064113601","-36dBm"
"14.284860186","-36dBm"
"14.883535188","-68dBm"
"14.985807830","-67dBm"
"17.648190234","-40dBm"
"17.750564060","-71dBm"
"18.466814383","-66dBm"
"19.595206950","-95dBm"
"21.948903522","-67dBm"
"22.051211920","-46dBm"
"22.110980051","-46dBm"
"22.133988575","-47dBm"
"22.135207256","-46dBm"
"22.141602190","-47dBm"
"22.142815411","-47dBm"
"22.146619017","-47dBm"
"28.400185277","-38dBm"
"29.116463385","-42dBm"
"29.217436070","-42dBm"
"29.222233337","-42dBm"
"29.223462394","-42dBm"
"29.225170558","-42dBm"
"31.884882599","-39dBm"
"32.604693190","-42dBm"
"32.609720556","-42dBm"
"32.610985242","-42dBm"
"32.612266331","-41dBm"
"32.614776675","-43dBm"
"32.616050198","-42dBm"
"32.703796655","-42dBm"
"33.622793732","-93dBm"
"35.569791882","-39dBm"
"36.183549747","-41dBm"
"39.055153715","-41dBm"
"39.766291536","-55dBm"
"43.351060789","-42dBm"
"43.453320670","-42dBm"
"44.382063009","-93dBm"
"46.832475530","-41dBm"
"47.047315970","-36dBm"
"53.283682419","-39dBm"
"54.102552008","-42dBm"
"56.868469388","-36dBm"
"57.583991799","-44dBm"
"57.699924152","-66dBm"
"58.710981033","-96dBm"
"60.450930286","-40dBm"
"61.168284033","-43dBm"
"61.270460894","-67dBm"
