"Time","signal strenght"
"1.337968526","-69dBm"
"1.432242788","-43dBm"
"2.046843622","-44dBm"
"2.149250756","-44dBm"
"4.812964182","-69dBm"
"4.913173152","-68dBm"
"5.016464940","-42dBm"
"5.630747516","-49dBm"
"5.732992987","-49dBm"
"8.403681222","-68dBm"
"8.506713047","-47dBm"
"8.600409405","-48dBm"
"11.990579325","-47dBm"
"12.798907577","-48dBm"
"15.568717542","-39dBm"
"15.665954527","-68dBm"
"16.280368123","-50dBm"
"16.382614475","-51dBm"
"18.750003703","-85dBm"
"19.044718312","-44dBm"
"19.152584976","-43dBm"
"19.250346715","-43dBm"
"22.732803406","-44dBm"
"22.835303454","-44dBm"
"23.550427797","-68dBm"
"26.212668542","-43dBm"
"26.930269965","-51dBm"
"27.031545132","-50dBm"
"28.161329782","-108dBm"
"29.797037724","-42dBm"
"29.899456994","-65dBm"
"30.514056836","-50dBm"
"30.616242063","-48dBm"
"30.718503429","-108dBm"
"33.278033557","-44dBm"
"33.380419620","-44dBm"
"33.482867601","-44dBm"
"34.106447120","-49dBm"
"36.964495307","-46dBm"
"37.067311157","-44dBm"
"37.681997757","-47dBm"
"37.784214933","-48dBm"
"40.446541864","-44dBm"
"41.368448023","-47dBm"
"44.029985261","-49dBm"
"44.132312331","-49dBm"
"47.511373458","-47dBm"
"47.614551108","-45dBm"
"47.716910319","-46dBm"
"48.330510906","-49dBm"
"51.096312321","-44dBm"
"51.198674599","-43dBm"
"51.300890991","-44dBm"
"51.915218825","-74dBm"
"52.018866646","-47dBm"
"54.679912601","-50dBm"
"54.782171965","-53dBm"
"55.408930684","-53dBm"
"55.500000896","-67dBm"
"55.601304433","-53dBm"
"58.263300448","-49dBm"
"58.980733466","-44dBm"
"59.082954811","-54dBm"
"59.185234491","-55dBm"
"61.746212923","-35dBm"
"61.853473474","-48dBm"
"61.854684584","-47dBm"
"61.855939340","-47dBm"
"61.857213032","-47dBm"
"61.858655095","-48dBm"
"61.865428487","-47dBm"
"61.866689875","-47dBm"
"61.867845977","-48dBm"
"61.869141532","-47dBm"
"61.877009698","-44dBm"
"61.949861071","-69dBm"
