"Time","signal strenght"
"0.874029640","-42dBm"
"1.490119359","-36dBm"
"1.591342664","-43dBm"
"4.253115995","-42dBm"
"4.355393258","-42dBm"
"5.072889829","-74dBm"
"7.840879387","-46dBm"
"7.946803752","-47dBm"
"8.045177734","-76dBm"
"8.659567933","-47dBm"
"9.786464779","-114dBm"
"11.421103228","-43dBm"
"11.523386154","-76dBm"
"12.143482961","-46dBm"
"15.009007210","-82dBm"
"15.108912932","-48dBm"
"15.141336209","-50dBm"
"15.142598702","-48dBm"
"15.146130273","-47dBm"
"15.149918618","-50dBm"
"15.151148250","-43dBm"
"15.824433889","-55dBm"
"18.490247873","-53dBm"
"18.590337180","-55dBm"
"18.691613337","-52dBm"
"19.305715650","-56dBm"
"19.412247390","-56dBm"
"22.074472180","-46dBm"
"22.172746024","-78dBm"
"22.278842434","-48dBm"
"25.655261783","-47dBm"
"25.759015120","-74dBm"
"26.474055225","-53dBm"
"26.576307649","-54dBm"
"29.242014582","-58dBm"
"29.955217097","-76dBm"
"30.061244051","-76dBm"
"32.822713286","-76dBm"
"32.925014107","-60dBm"
"33.539503546","-48dBm"
"33.682882773","-75dBm"
"36.509409496","-45dBm"
"37.123720268","-48dBm"
"39.990383907","-41dBm"
"40.092680731","-42dBm"
"43.578754924","-42dBm"
"47.056151929","-45dBm"
"47.158371455","-47dBm"
"50.537573366","-45dBm"
"50.639803206","-45dBm"
"51.357339231","-46dBm"
"54.121584317","-74dBm"
"54.232941140","-42dBm"
"54.838785229","-47dBm"
"54.848000849","-46dBm"
"54.849293628","-47dBm"
"54.850572417","-46dBm"
"54.858296612","-46dBm"
"54.859561113","-46dBm"
"54.860828179","-47dBm"
"54.862069333","-45dBm"
"54.864538568","-46dBm"
"54.868950469","-46dBm"
"54.886848721","-46dBm"
"54.888079948","-45dBm"
"54.898783376","-45dBm"
"54.900012308","-44dBm"
"54.901253432","-44dBm"
"54.902511248","-45dBm"
"54.905006936","-44dBm"
"54.907937652","-44dBm"
"55.055226529","-74dBm"
"55.056464486","-75dBm"
"55.057684837","-75dBm"
"55.060192278","-43dBm"
"55.061426176","-43dBm"
"55.062703713","-43dBm"
"55.068405355","-43dBm"
"55.069641181","-43dBm"
"58.422448289","-46dBm"
"58.524712013","-44dBm"
"58.626999123","-46dBm"
"61.391996816","-45dBm"
"62.109018730","-74dBm"
