"Time","signal strenght"
"1.807878581","-73dBm"
"1.910113137","-74dBm"
"2.012460623","-74dBm"
"5.391492574","-73dBm"
"5.493814007","-74dBm"
"6.221910522","-45dBm"
"6.248376218","-45dBm"
"6.313167270","-45dBm"
"8.885733583","-43dBm"
"8.975989735","-42dBm"
"9.078281987","-74dBm"
"9.693053450","-46dBm"
"9.795231758","-46dBm"
"9.825338617","-74dBm"
"9.827136282","-74dBm"
"12.457797493","-73dBm"
"12.559894728","-73dBm"
"12.662315952","-73dBm"
"13.276345936","-45dBm"
"13.378578791","-46dBm"
"16.041691002","-42dBm"
"16.144097159","-44dBm"
"16.757817082","-73dBm"
"16.859986050","-72dBm"
"16.963308565","-73dBm"
"19.523290396","-42dBm"
"19.625673644","-73dBm"
"19.727897696","-41dBm"
"20.342664629","-47dBm"
"20.444814703","-46dBm"
"23.057592038","-42dBm"
"23.106725690","-42dBm"
"23.208921453","-42dBm"
"23.246371621","-74dBm"
"23.247725716","-75dBm"
"23.249009412","-75dBm"
"23.250296462","-75dBm"
"23.251477023","-75dBm"
"23.252777898","-75dBm"
"23.254028040","-71dBm"
"23.823692473","-45dBm"
"23.925846269","-73dBm"
"24.028063861","-44dBm"
"26.617353064","-43dBm"
"26.620159929","-44dBm"
"26.623092722","-43dBm"
"26.625787812","-45dBm"
"26.628466474","-44dBm"
"26.637430073","-44dBm"
"26.639918472","-44dBm"
"26.642476462","-44dBm"
"26.647619629","-45dBm"
"26.650319719","-44dBm"
"26.690720344","-72dBm"
"26.793146748","-41dBm"
"27.408181322","-71dBm"
"27.510277246","-50dBm"
"27.612632922","-71dBm"
"30.172119289","-74dBm"
"30.275476740","-74dBm"
"30.377693542","-74dBm"
"30.997669384","-45dBm"
"31.093822609","-45dBm"
"33.756485263","-48dBm"
"33.858711725","-72dBm"
"34.473417161","-47dBm"
"34.558257965","-47dBm"
"34.559464526","-47dBm"
"34.560724891","-47dBm"
"34.561951832","-47dBm"
"34.563223116","-47dBm"
"34.564536931","-47dBm"
"34.567034844","-47dBm"
"34.570755276","-47dBm"
"34.607691220","-47dBm"
"34.610131414","-47dBm"
"34.611345378","-48dBm"
"34.612626324","-48dBm"
"34.658203344","-48dBm"
"34.677778560","-69dBm"
"37.340615317","-44dBm"
"37.442918978","-73dBm"
"38.056983938","-43dBm"
"38.159217263","-44dBm"
"40.822358235","-72dBm"
"40.924801757","-38dBm"
"41.027056239","-71dBm"
"41.651831611","-43dBm"
"41.743170069","-43dBm"
"44.410348317","-40dBm"
"44.513120849","-72dBm"
"45.122987803","-45dBm"
"45.225124125","-46dBm"
"45.327352311","-73dBm"
"47.989987659","-40dBm"
"48.092330999","-40dBm"
"48.707149076","-72dBm"
"48.911606066","-78dBm"
"51.471140867","-72dBm"
"51.574849508","-39dBm"
"51.676172193","-72dBm"
"52.292726075","-45dBm"
"52.392957474","-71dBm"
"55.057515841","-43dBm"
"55.161050720","-42dBm"
"55.772173304","-45dBm"
"55.874317761","-71dBm"
"55.977541858","-45dBm"
"58.639754726","-42dBm"
"58.744705063","-41dBm"
"59.458721125","-44dBm"
"59.560986152","-44dBm"
"62.121554311","-73dBm"
"62.225454714","-41dBm"
"62.325614847","-72dBm"
"62.940436066","-75dBm"
"63.042821129","-75dBm"
"65.705097974","-73dBm"
"65.807381586","-40dBm"
"66.626554684","-41dBm"
"66.647918223","-62dBm"
"69.289508397","-73dBm"
"69.391877287","-73dBm"
"70.005486163","-72dBm"
"70.108607245","-58dBm"
"72.771243358","-41dBm"
"72.873573952","-41dBm"
"72.975824155","-73dBm"
"73.589784415","-72dBm"
"73.691983495","-72dBm"
"76.356217606","-41dBm"
"76.457378331","-73dBm"
"77.082887448","-45dBm"
"79.941968095","-39dBm"
"80.041950198","-39dBm"
"80.662049354","-43dBm"
"80.758222774","-72dBm"
"83.522827061","-73dBm"
"84.239504074","-43dBm"
"84.341755670","-43dBm"
"87.004455529","-73dBm"
"87.106699328","-73dBm"
"87.209107288","-73dBm"
"87.823727026","-43dBm"
"87.925989014","-44dBm"
"90.588411631","-38dBm"
"90.690795699","-74dBm"
"91.305417371","-41dBm"
"91.509907402","-43dBm"
"94.172832987","-72dBm"
"94.287523396","-73dBm"
"94.991935886","-48dBm"
"97.653781321","-72dBm"
"97.767659676","-72dBm"
"97.861470029","-72dBm"
"98.399693029","-45dBm"
"98.473103221","-45dBm"
"98.575223944","-45dBm"
"101.237882127","-71dBm"
"101.340260368","-72dBm"
"101.973723229","-77dBm"
"102.068434330","-46dBm"
