"Time","signal strenght"
"1.810920377","-33dBm"
"1.916467093","-68dBm"
"2.015694787","-69dBm"
"2.528022321","-36dBm"
"2.732628919","-36dBm"
"5.394754388","-69dBm"
"5.496966230","-69dBm"
"6.111638041","-36dBm"
"6.316186203","-67dBm"
"8.876781438","-35dBm"
"8.979042661","-67dBm"
"9.081253254","-68dBm"
"9.664680443","-38dBm"
"9.665932040","-38dBm"
"9.667174419","-38dBm"
"9.668383806","-38dBm"
"9.669629347","-38dBm"
"9.673382831","-38dBm"
"9.674636604","-38dBm"
"9.691146544","-38dBm"
"9.697769181","-38dBm"
"9.699130197","-38dBm"
"9.706037748","-39dBm"
"9.707325628","-38dBm"
"9.708562345","-38dBm"
"9.709814687","-38dBm"
"9.716223550","-38dBm"
"9.797385533","-38dBm"
"10.881760830","-103dBm"
"12.460072793","-67dBm"
"12.572421030","-69dBm"
"13.381549500","-39dBm"
"16.044160029","-69dBm"
"16.146325552","-70dBm"
"16.966310144","-38dBm"
"19.526174065","-69dBm"
"19.628497016","-69dBm"
"19.730742608","-68dBm"
"20.447679551","-67dBm"
"23.088910485","-37dBm"
"23.090122636","-36dBm"
"23.109832049","-37dBm"
"23.111611269","-36dBm"
"23.129965073","-37dBm"
"23.150300340","-38dBm"
"23.191030119","-68dBm"
"23.192246044","-65dBm"
"23.193506304","-69dBm"
"23.194731571","-69dBm"
"23.195939569","-68dBm"
"23.197198915","-69dBm"
"23.198466026","-69dBm"
"23.199677664","-69dBm"
"23.200919862","-69dBm"
"23.202183585","-68dBm"
"23.203402288","-68dBm"
"23.212592267","-36dBm"
"23.231387578","-37dBm"
"23.232620189","-37dBm"
"23.233835409","-37dBm"
"23.235070578","-37dBm"
"23.236324503","-38dBm"
"23.238807043","-37dBm"
"23.240037894","-38dBm"
"23.241301731","-37dBm"
"24.031859488","-68dBm"
"26.693787695","-69dBm"
"26.796047783","-68dBm"
"27.410215479","-73dBm"
"27.615801887","-64dBm"
"30.176055872","-35dBm"
"30.278315809","-35dBm"
"30.380517427","-69dBm"
"33.759276638","-68dBm"
"33.861568705","-38dBm"
"34.476303959","-41dBm"
"34.501421537","-40dBm"
"34.502664493","-40dBm"
"34.503895114","-40dBm"
"34.505165365","-40dBm"
"34.506411422","-55dBm"
"34.508932386","-40dBm"
"34.511389677","-40dBm"
"34.513890572","-40dBm"
"34.521117151","-40dBm"
"34.522802344","-40dBm"
"34.524064570","-40dBm"
"34.526539114","-40dBm"
"34.528005407","-40dBm"
"34.529602411","-40dBm"
"34.530867029","-40dBm"
"34.578573031","-40dBm"
"34.585169957","-40dBm"
"34.681834096","-67dBm"
"35.705447613","-90dBm"
"37.346029515","-35dBm"
"37.445260825","-68dBm"
"38.059926456","-66dBm"
"38.265007198","-67dBm"
"39.186158800","-108dBm"
"40.825004636","-37dBm"
"40.863743299","-38dBm"
"40.865206342","-38dBm"
"40.866598783","-38dBm"
"40.927354994","-37dBm"
"41.029470005","-36dBm"
"41.644545133","-67dBm"
"44.409166626","-38dBm"
"44.511368981","-68dBm"
"45.125985098","-42dBm"
"45.228142685","-41dBm"
"48.001384940","-38dBm"
"48.095643860","-68dBm"
"48.710271679","-40dBm"
"51.474260602","-35dBm"
"51.576542246","-67dBm"
"51.679782145","-73dBm"
"52.293834752","-40dBm"
"52.396083152","-40dBm"
"55.058575362","-33dBm"
"55.160779374","-34dBm"
"55.263227459","-68dBm"
"55.877860837","-67dBm"
"55.993077561","-37dBm"
"58.656924969","-35dBm"
"58.745215987","-68dBm"
"59.358936339","-66dBm"
"62.225937574","-69dBm"
"62.329300251","-68dBm"
"62.919513797","-38dBm"
"62.920747895","-38dBm"
