"Time","signal strenght"
"1.273860935","-69dBm"
"1.377172768","-35dBm"
"1.991169195","-39dBm"
"2.093654956","-68dBm"
"2.195940255","-68dBm"
"4.761713308","-38dBm"
"4.764318892","-38dBm"
"4.765585684","-36dBm"
"4.767282769","-36dBm"
"4.858434714","-69dBm"
"4.960774929","-69dBm"
"5.575491927","-68dBm"
"8.339837375","-68dBm"
"8.442039448","-68dBm"
"8.544315820","-67dBm"
"9.159057600","-36dBm"
"9.261320230","-65dBm"
"11.923507975","-68dBm"
"12.026836458","-66dBm"
"12.640459027","-67dBm"
"12.748545352","-67dBm"
"12.845872868","-37dBm"
"15.508326083","-68dBm"
"15.610522055","-34dBm"
"16.224822785","-68dBm"
"16.429220991","-37dBm"
"18.989275744","-35dBm"
"19.091455639","-70dBm"
"19.194852783","-36dBm"
"19.911238687","-39dBm"
"22.574007908","-69dBm"
"22.676516795","-35dBm"
"22.778640000","-70dBm"
"23.290266992","-36dBm"
"23.494776259","-38dBm"
"23.508820794","-39dBm"
"26.157679202","-71dBm"
"26.259976215","-71dBm"
"26.874836849","-38dBm"
"27.079183976","-39dBm"
"29.638758889","-71dBm"
"29.740925471","-39dBm"
"29.844305332","-72dBm"
"30.560736967","-43dBm"
"33.223061064","-72dBm"
"33.325461113","-77dBm"
"33.427696542","-72dBm"
"34.043425682","-41dBm"
"34.147391645","-39dBm"
"36.807197494","-68dBm"
"36.909444560","-38dBm"
"37.523807669","-40dBm"
"37.625949974","-41dBm"
"40.391100908","-39dBm"
"40.493447783","-72dBm"
"41.107521944","-70dBm"
"43.872161507","-71dBm"
"43.975590324","-72dBm"
"44.077834543","-72dBm"
"44.589075049","-38dBm"
"44.691315790","-38dBm"
"47.457020687","-70dBm"
"47.559281801","-70dBm"
"48.176605243","-41dBm"
"48.275857737","-41dBm"
"51.040211632","-70dBm"
"51.143525164","-70dBm"
"51.757159253","-41dBm"
"51.859448057","-40dBm"
"54.522538244","-71dBm"
"54.624865669","-69dBm"
"54.727121063","-34dBm"
"55.341311319","-70dBm"
"55.443551162","-70dBm"
"58.105909066","-36dBm"
"58.208235551","-35dBm"
"58.925696646","-38dBm"
"59.027923948","-70dBm"
"61.690651085","-68dBm"
"61.792925461","-40dBm"
"62.406497113","-43dBm"
"65.171892907","-74dBm"
"65.274133143","-34dBm"
"65.376472146","-71dBm"
"65.991033178","-68dBm"
"66.093338016","-39dBm"
"68.755862769","-86dBm"
"68.858591250","-47dBm"
"68.961315846","-85dBm"
"69.575115125","-82dBm"
"72.339548192","-69dBm"
"72.441886221","-69dBm"
"73.056607465","-43dBm"
"73.160283102","-44dBm"
"73.261564785","-44dBm"
"75.821432117","-34dBm"
"75.923780224","-70dBm"
"76.026057275","-71dBm"
"76.640749911","-38dBm"
"76.743184035","-37dBm"
"76.765283057","-37dBm"
"76.784067756","-37dBm"
"76.804175476","-71dBm"
"79.405147534","-70dBm"
"79.507857506","-33dBm"
"80.121985885","-36dBm"
"80.224219219","-69dBm"
"80.289451288","-36dBm"
"80.290927598","-36dBm"
"80.326624195","-36dBm"
"82.896757429","-42dBm"
"82.898096892","-42dBm"
"82.900811467","-41dBm"
"82.906840501","-67dBm"
"82.908163373","-68dBm"
"82.909435560","-68dBm"
"82.910672991","-67dBm"
"82.911899188","-74dBm"
"82.913134177","-67dBm"
"82.914373934","-68dBm"
"82.915591631","-68dBm"
"82.916973848","-69dBm"
"82.918209656","-67dBm"
"82.919426022","-67dBm"
"82.927147269","-64dBm"
"82.928380819","-67dBm"
"82.929618839","-67dBm"
"82.930850425","-67dBm"
"82.932054801","-68dBm"
"82.933299500","-67dBm"
"82.934538195","-68dBm"
"82.935764234","-68dBm"
"82.937014462","-68dBm"
"82.938187344","-68dBm"
"82.939425111","-69dBm"
"82.989034492","-67dBm"
"83.091381143","-37dBm"
"83.706100124","-68dBm"
"83.808238596","-68dBm"
"86.471163974","-68dBm"
"86.573623822","-67dBm"
"86.675971430","-68dBm"
"87.289601611","-67dBm"
"87.392964881","-40dBm"
"90.054565411","-68dBm"
"90.157190297","-67dBm"
"90.813081635","-37dBm"
"90.815282074","-37dBm"
"90.816521489","-37dBm"
"90.853384020","-36dBm"
"90.854586941","-53dBm"
"90.857088115","-36dBm"
"90.858371543","-36dBm"
"90.859587868","-36dBm"
"90.862904177","-36dBm"
"90.864140177","-36dBm"
"90.865338380","-36dBm"
"90.866603930","-36dBm"
"90.874333551","-68dBm"
"90.976472386","-36dBm"
"93.639073160","-68dBm"
"93.741440352","-68dBm"
"94.355731593","-36dBm"
"94.457861360","-67dBm"
"94.560234814","-67dBm"
"97.120217554","-70dBm"
"97.222554706","-68dBm"
"97.326793819","-33dBm"
"97.939440955","-37dBm"
"98.041704975","-38dBm"
