"Time","signal strenght"
"1.102386711","-40dBm"
"1.204614419","-73dBm"
"1.306913229","-73dBm"
"2.024362162","-72dBm"
"4.686834693","-38dBm"
"4.788994394","-73dBm"
"5.402771975","-71dBm"
"5.504973561","-42dBm"
"5.608335116","-44dBm"
"8.168742186","-38dBm"
"8.270022741","-73dBm"
"8.372288016","-41dBm"
"8.986756988","-71dBm"
"9.088888143","-71dBm"
"10.011009532","-95dBm"
"11.751853477","-40dBm"
"11.854240111","-72dBm"
"11.956383893","-72dBm"
"12.673375604","-73dBm"
"15.335889707","-40dBm"
"15.438278492","-79dBm"
"16.052037509","-73dBm"
"16.155409627","-72dBm"
"16.257672658","-72dBm"
"17.281595630","-108dBm"
"18.920135929","-72dBm"
"19.022589031","-48dBm"
"19.636451941","-50dBm"
"22.401523158","-73dBm"
"22.503915853","-48dBm"
"22.606151113","-70dBm"
"23.220441303","-72dBm"
"25.985302327","-74dBm"
"26.087572427","-73dBm"
"26.702074868","-71dBm"
"26.804377106","-72dBm"
"29.569648526","-47dBm"
"29.671924064","-73dBm"
"30.286435403","-59dBm"
"30.388555131","-71dBm"
"31.412930621","-108dBm"
"33.050756357","-51dBm"
"33.153109943","-72dBm"
"33.255342151","-71dBm"
"33.869867513","-48dBm"
"33.972251012","-45dBm"
"36.635232721","-73dBm"
"36.737468027","-74dBm"
"37.351842255","-58dBm"
"37.357640474","-72dBm"
"37.358895317","-72dBm"
"37.361443043","-72dBm"
"37.362676272","-73dBm"
"37.366391573","-72dBm"
"37.367635520","-72dBm"
"37.454247228","-60dBm"
"40.218656914","-72dBm"
"40.325163476","-69dBm"
"40.936228293","-71dBm"
"41.038367262","-53dBm"
"41.140790520","-45dBm"
"43.700967220","-50dBm"
"43.803322527","-71dBm"
"43.905466208","-49dBm"
"44.622166252","-50dBm"
"47.284600861","-50dBm"
"47.474354715","-49dBm"
"47.487531872","-68dBm"
"47.489382548","-72dBm"
"48.002962254","-49dBm"
"48.103290398","-48dBm"
"48.206646683","-68dBm"
"50.869161064","-72dBm"
"50.980490083","-70dBm"
"51.001185653","-71dBm"
"51.021232516","-71dBm"
"51.022514137","-72dBm"
"51.587327040","-45dBm"
"51.687853024","-49dBm"
"51.790218477","-49dBm"
"54.350384497","-69dBm"
"54.454856504","-68dBm"
"54.555122829","-49dBm"
"55.169810542","-71dBm"
"55.272026943","-52dBm"
"57.934003870","-46dBm"
"58.036234184","-71dBm"
"58.138463254","-72dBm"
"58.753109073","-71dBm"
"58.855357535","-46dBm"
"61.517631359","-72dBm"
"61.621446286","-72dBm"
"62.235152793","-60dBm"
"62.439658297","-70dBm"
"64.999258274","-71dBm"
"65.102635158","-72dBm"
"65.204892428","-56dBm"
"65.818741291","-70dBm"
"65.921049296","-52dBm"
"68.583756540","-69dBm"
"68.686061573","-73dBm"
"69.402498886","-50dBm"
"69.504732533","-70dBm"
"72.167408699","-45dBm"
"72.260090848","-43dBm"
"72.261482339","-43dBm"
"72.262700798","-44dBm"
"72.265708421","-72dBm"
"72.266931927","-79dBm"
"72.294066746","-45dBm"
"72.295855458","-45dBm"
"72.842883710","-45dBm"
"72.844209837","-45dBm"
"72.846146677","-71dBm"
"72.847406749","-71dBm"
"72.850986914","-45dBm"
"72.853484347","-45dBm"
"72.854724950","-45dBm"
"72.857387119","-45dBm"
"72.859112470","-46dBm"
"72.884564159","-71dBm"
"73.090863683","-47dBm"
"75.648817459","-71dBm"
"75.714869032","-45dBm"
"75.735083657","-44dBm"
"75.754951437","-45dBm"
"75.854321882","-71dBm"
"76.468063994","-70dBm"
"76.571399044","-49dBm"
"79.233772370","-44dBm"
"79.335932838","-72dBm"
"79.438162110","-72dBm"
"79.950302135","-46dBm"
"80.052612630","-70dBm"
"80.154831042","-50dBm"
"82.817602254","-69dBm"
"82.919849524","-44dBm"
"83.534288843","-46dBm"
"83.636596562","-46dBm"
"86.298418859","-45dBm"
"86.410400274","-72dBm"
"86.503730493","-43dBm"
"87.118211262","-43dBm"
"87.220593155","-43dBm"
"88.143013867","-94dBm"
"89.882486454","-73dBm"
"89.984732646","-72dBm"
"90.599788753","-71dBm"
"90.674249538","-71dBm"
"90.675522340","-70dBm"
"90.676795828","-70dBm"
"90.679241195","-71dBm"
"90.681807725","-71dBm"
"90.683065590","-72dBm"
"90.684327061","-72dBm"
"90.685588933","-71dBm"
"90.702029172","-45dBm"
"90.804254741","-70dBm"
"93.468097251","-71dBm"
"93.569462204","-43dBm"
"94.183309503","-48dBm"
"94.285451599","-46dBm"
"95.208055532","-108dBm"
"96.948566774","-38dBm"
"97.052252885","-37dBm"
"97.153423204","-71dBm"
"97.768021863","-41dBm"
"97.871999825","-43dBm"
"98.791569859","-94dBm"
"100.532586182","-73dBm"
"100.634793363","-41dBm"
"101.454055966","-71dBm"
"104.116554054","-72dBm"
"104.218782505","-72dBm"
"104.833396012","-43dBm"
"104.935539389","-71dBm"
"107.597727611","-44dBm"
"107.695541234","-72dBm"
"107.696796482","-72dBm"
"107.699838324","-73dBm"
"107.803273306","-71dBm"
"108.520539370","-48dBm"
"109.452276326","-108dBm"
"111.184108127","-72dBm"
"111.284482021","-72dBm"
"111.899071167","-45dBm"
"112.103680537","-45dBm"
"114.766253337","-43dBm"
"114.868522980","-72dBm"
"115.482378811","-44dBm"
"115.584572428","-44dBm"
"118.247323196","-73dBm"
"118.349530669","-72dBm"
"118.452892717","-72dBm"
"119.066526314","-44dBm"
"121.841389749","-39dBm"
"121.933722305","-39dBm"
"122.548781905","-72dBm"
"122.651041920","-42dBm"
"122.753375277","-69dBm"
"125.415345562","-72dBm"
"125.517535731","-72dBm"
"126.132430690","-44dBm"
"126.234577920","-70dBm"
