"Time","signal strenght"
"0.727232799","-76dBm"
"0.837921912","-71dBm"
"1.444682577","-76dBm"
"1.546863903","-70dBm"
"1.649145079","-39dBm"
"4.311171404","-73dBm"
"4.413451026","-72dBm"
"5.028509148","-69dBm"
"5.130869562","-69dBm"
"7.792824233","-71dBm"
"7.895589471","-72dBm"
"7.997753274","-71dBm"
"8.612766532","-70dBm"
"8.714937404","-38dBm"
"11.376496597","-34dBm"
"11.493934707","-34dBm"
"12.093537825","-38dBm"
"12.195726801","-70dBm"
"12.299098564","-70dBm"
"14.960864057","-35dBm"
"15.063157914","-70dBm"
"15.678097369","-70dBm"
"18.442905492","-71dBm"
"18.545146586","-71dBm"
"18.647402863","-72dBm"
"19.261517436","-37dBm"
"19.363758503","-38dBm"
"22.042228404","-71dBm"
"22.129415664","-70dBm"
"22.743215878","-38dBm"
"22.845417384","-38dBm"
"25.612744368","-38dBm"
"25.734371621","-70dBm"
"26.348461197","-40dBm"
"26.438609777","-69dBm"
"27.351580993","-108dBm"
"29.092426865","-70dBm"
"29.219298945","-71dBm"
"29.309115242","-71dBm"
"29.911837951","-70dBm"
"30.014131793","-69dBm"
"30.862827891","-108dBm"
"32.676326625","-71dBm"
"32.800444533","-71dBm"
"33.422366855","-38dBm"
"33.603804335","-70dBm"
"36.267516455","-37dBm"
"36.362766918","-71dBm"
"36.977046721","-39dBm"
"37.079360260","-70dBm"
"37.181673719","-40dBm"
"39.741348953","-35dBm"
"39.844684711","-71dBm"
"39.946896250","-72dBm"
"40.561349249","-71dBm"
"40.663600264","-70dBm"
"43.325823498","-68dBm"
"43.428023106","-68dBm"
"44.042790310","-39dBm"
"44.144953114","-36dBm"
"45.067207611","-90dBm"
"46.921912570","-34dBm"
"47.012288566","-71dBm"
"47.626877166","-39dBm"
"50.391556119","-71dBm"
"50.493907064","-71dBm"
"50.596121735","-34dBm"
"51.210989729","-70dBm"
"53.975744794","-35dBm"
"54.078000461","-35dBm"
"54.794845419","-71dBm"
"57.559368559","-52dBm"
"57.661652871","-69dBm"
"58.378410665","-70dBm"
"61.041477028","-70dBm"
"61.143622098","-70dBm"
"61.245890361","-33dBm"
"61.860709772","-38dBm"
"61.963836515","-38dBm"
"64.625050653","-65dBm"
"64.727256725","-36dBm"
"65.443642373","-70dBm"
"65.547049631","-70dBm"
"68.208529672","-34dBm"
"68.312144988","-70dBm"
"68.925558551","-75dBm"
"69.130793389","-37dBm"
"71.697185095","-33dBm"
"71.792452932","-69dBm"
"71.895666863","-70dBm"
"72.510154934","-37dBm"
"75.274882670","-71dBm"
"75.377173824","-71dBm"
"76.093991194","-36dBm"
"76.196213917","-71dBm"
"78.850471394","-34dBm"
"78.859189177","-34dBm"
"78.960555960","-34dBm"
"79.575332485","-67dBm"
"79.688525018","-68dBm"
"82.353492119","-69dBm"
"82.442841799","-69dBm"
"82.545883491","-69dBm"
"83.267524321","-38dBm"
"85.925833654","-71dBm"
"86.025990367","-71dBm"
