"Time","signal strenght"
"0.000000000","-94dBm"
"1.739953360","-71dBm"
"1.843291842","-73dBm"
"1.945591806","-72dBm"
"2.559692736","-70dBm"
"2.661827166","-46dBm"
"3.685754588","-94dBm"
"5.324144366","-75dBm"
"5.426683685","-75dBm"
"6.041696533","-68dBm"
"6.245666965","-43dBm"
"8.908917109","-72dBm"
"9.011213560","-72dBm"
"9.626938769","-71dBm"
"9.727267367","-48dBm"
"12.389811474","-42dBm"
"12.397292973","-42dBm"
"12.398557192","-42dBm"
"12.418055212","-71dBm"
"12.438191920","-42dBm"
"12.458439325","-42dBm"
"12.459679500","-42dBm"
"12.491969386","-70dBm"
"12.595395430","-69dBm"
"13.311236618","-70dBm"
"14.317522675","-95dBm"
"15.973437672","-70dBm"
"16.076761096","-73dBm"
"16.792765512","-71dBm"
"16.896100402","-71dBm"
"19.558648903","-72dBm"
"19.660798380","-72dBm"
"20.282158992","-45dBm"
"21.401289477","-94dBm"
"23.039144887","-43dBm"
"23.142366356","-72dBm"
"23.244730668","-42dBm"
"23.858379179","-71dBm"
"26.623178955","-41dBm"
"26.726537249","-42dBm"
"27.340328900","-48dBm"
"27.442466692","-49dBm"
"30.207622534","-71dBm"
"30.309858907","-72dBm"
"30.936785074","-67dBm"
"31.026977047","-48dBm"
"31.129134948","-71dBm"
"33.689587439","-72dBm"
"33.791814595","-43dBm"
"33.894150241","-72dBm"
"34.508979980","-76dBm"
"34.611136949","-70dBm"
"37.273545345","-69dBm"
"37.375939039","-42dBm"
"37.989782699","-69dBm"
"38.091911034","-69dBm"
"38.195240555","-44dBm"
"39.013692848","-95dBm"
"40.856964753","-72dBm"
"40.959248359","-72dBm"
"41.573920312","-46dBm"
"41.676192021","-69dBm"
"44.338448437","-40dBm"
"44.440738182","-73dBm"
"44.544053986","-57dBm"
"45.259997459","-43dBm"
"47.906485691","-70dBm"
"47.922886221","-70dBm"
"47.926641946","-71dBm"
"48.025121337","-70dBm"
"48.741511289","-73dBm"
"49.663696086","-93dBm"
"49.868710738","-108dBm"
"51.609434151","-72dBm"
"52.205411649","-46dBm"
"52.223780969","-71dBm"
"52.326000951","-69dBm"
"53.247904188","-105dBm"
"53.350246920","-92dBm"
"54.988870048","-75dBm"
"55.091116623","-73dBm"
"55.111385948","-46dBm"
"55.193357132","-44dBm"
"55.807745137","-48dBm"
"55.909943280","-49dBm"
"58.572493258","-74dBm"
"58.674852788","-43dBm"
"59.289475793","-47dBm"
"59.302666996","-47dBm"
"59.361740766","-73dBm"
"59.364417091","-73dBm"
"59.391682427","-47dBm"
"59.494047682","-73dBm"
"62.155881071","-78dBm"
"62.259193973","-73dBm"
"62.975183672","-72dBm"
"65.637638454","-73dBm"
"65.739835240","-72dBm"
"65.843214285","-42dBm"
"69.221752030","-70dBm"
"69.324116750","-43dBm"
"69.938760203","-67dBm"
"70.040969995","-66dBm"
"70.962711191","-108dBm"
"71.064861628","-108dBm"
"72.805566246","-44dBm"
"72.907748697","-41dBm"
"76.287651720","-71dBm"
"76.389921275","-42dBm"
"76.492400030","-44dBm"
"77.209190880","-45dBm"
"79.871109176","-66dBm"
"79.973562080","-71dBm"
"80.588230481","-70dBm"
"83.455687904","-43dBm"
"83.557897071","-43dBm"
"84.172525017","-70dBm"
"84.274833443","-69dBm"
"85.282073431","-93dBm"
"85.298618407","-108dBm"
"85.309195434","-93dBm"
"85.311670582","-108dBm"
"85.314173488","-108dBm"
"85.316680129","-108dBm"
"85.319065490","-108dBm"
"85.320351291","-108dBm"
"86.937052611","-69dBm"
"87.039327499","-70dBm"
"87.141860056","-46dBm"
"87.756505439","-69dBm"
"87.858678777","-70dBm"
"90.520991177","-70dBm"
"90.623352437","-72dBm"
