"Time","signal strenght"
"2.401190377","-72dBm"
"2.503475598","-75dBm"
"3.117746754","-51dBm"
"3.219934587","-53dBm"
"3.322316614","-52dBm"
"5.882331771","-38dBm"
"5.984544864","-73dBm"
"6.086834615","-39dBm"
"6.701796684","-73dBm"
"6.804048177","-40dBm"
"9.466246668","-73dBm"
"9.568500120","-73dBm"
"9.670622533","-44dBm"
"10.285410884","-76dBm"
"10.387528531","-75dBm"
"13.053529485","-72dBm"
"13.157625226","-73dBm"
"13.767719439","-52dBm"
"13.869948687","-55dBm"
"13.972195076","-71dBm"
"16.598672690","-75dBm"
"16.599896230","-76dBm"
"16.601117639","-75dBm"
"16.602379604","-76dBm"
"16.634239976","-75dBm"
"16.736529771","-75dBm"
"17.453982243","-72dBm"
"20.116403182","-74dBm"
"20.321002945","-74dBm"
"20.935119069","-44dBm"
"21.037329561","-73dBm"
"23.699780113","-76dBm"
"23.812034318","-76dBm"
"24.416858629","-48dBm"
"24.519012143","-80dBm"
"24.621360237","-80dBm"
"27.283695280","-76dBm"
"27.385899620","-75dBm"
"28.073920871","-41dBm"
"28.102980509","-41dBm"
"30.765392417","-37dBm"
"30.866375633","-39dBm"
"30.867896540","-38dBm"
"30.876906540","-39dBm"
"30.970155869","-75dBm"
"31.584874482","-40dBm"
"31.687050800","-41dBm"
"34.349706218","-38dBm"
"34.453602877","-38dBm"
"35.066758334","-48dBm"
"35.169017550","-48dBm"
"35.271365092","-47dBm"
"38.036264050","-74dBm"
"38.649735730","-73dBm"
"41.414831860","-74dBm"
"41.517093761","-74dBm"
"41.620330199","-73dBm"
"42.234249309","-41dBm"
"42.336388675","-41dBm"
"44.999445978","-40dBm"
"45.101680164","-74dBm"
"45.818644120","-42dBm"
"45.922685374","-42dBm"
"45.928461941","-42dBm"
"45.929744692","-42dBm"
"45.931028358","-42dBm"
"48.586543523","-75dBm"
"48.685848194","-76dBm"
"49.299426239","-42dBm"
"49.360089917","-41dBm"
"49.361682953","-41dBm"
"49.364461069","-42dBm"
"49.366179724","-41dBm"
"49.367511649","-41dBm"
"49.373158665","-41dBm"
"49.374917519","-41dBm"
"49.376185285","-41dBm"
"49.387764731","-41dBm"
"49.388993219","-41dBm"
"49.390246234","-41dBm"
"49.391491551","-41dBm"
"49.392734804","-41dBm"
"49.393952858","-41dBm"
"49.395202365","-41dBm"
"49.396434160","-40dBm"
"52.064939844","-36dBm"
"52.167192507","-74dBm"
"52.269397621","-74dBm"
"52.884226825","-42dBm"
"52.987080103","-42dBm"
"55.648269121","-79dBm"
"56.365279475","-74dBm"
"56.467435080","-43dBm"
"56.577842451","-46dBm"
"59.241712968","-74dBm"
"59.334891862","-41dBm"
"59.949507066","-43dBm"
"60.051773392","-73dBm"
"62.714648605","-40dBm"
"62.816926309","-73dBm"
"62.919044727","-72dBm"
"63.533558099","-72dBm"
"63.635853246","-42dBm"
"66.298512778","-72dBm"
"66.400642101","-73dBm"
"67.015366683","-47dBm"
"67.232110350","-45dBm"
"69.896157179","-75dBm"
"69.984393096","-75dBm"
"70.598975288","-73dBm"
"73.363942515","-74dBm"
"73.466203890","-71dBm"
"73.568422621","-63dBm"
"74.182856429","-51dBm"
"74.285018617","-52dBm"
"76.947638328","-76dBm"
"77.052821772","-43dBm"
"77.664587267","-44dBm"
"77.766837263","-45dBm"
"77.869045284","-44dBm"
"80.429173132","-46dBm"
"80.531355915","-75dBm"
"80.634731807","-74dBm"
"80.638484497","-71dBm"
"80.679275682","-41dBm"
"81.248412029","-74dBm"
"81.351349664","-73dBm"
"84.014823261","-74dBm"
"84.020807341","-74dBm"
"84.116039645","-71dBm"
"84.218289266","-74dBm"
"84.832960452","-73dBm"
"84.935169018","-44dBm"
"87.597628545","-70dBm"
"87.699854274","-70dBm"
"88.314562467","-73dBm"
"88.519016025","-42dBm"
"91.079317627","-38dBm"
"91.181535844","-75dBm"
"91.283799411","-74dBm"
"91.898784479","-73dBm"
"92.006831251","-72dBm"
"94.670709895","-73dBm"
"94.764919523","-36dBm"
"94.867229916","-74dBm"
"95.482122534","-40dBm"
"95.584387018","-41dBm"
"98.247014556","-35dBm"
"98.349277288","-36dBm"
"98.964674389","-38dBm"
"99.065880006","-39dBm"
"99.168090509","-39dBm"
"101.831075341","-74dBm"
"101.933400577","-73dBm"
"102.527406270","-39dBm"
"102.528709214","-40dBm"
"102.546616022","-40dBm"
"102.548146386","-40dBm"
"102.662024745","-40dBm"
"105.325733915","-38dBm"
"105.415044798","-39dBm"
"105.517216283","-73dBm"
"106.131995670","-74dBm"
"106.234149351","-73dBm"
